uid,str_p50,str_p75,str_p90,str_p95,str_p97,str_p99,str_max,str_iqr,lp_mean,lp_std,lp_cv,lp_max,lp_med,lp_p75,lp_p90,lp_p95,lp_p99,lp_skew,lp_sbr,lp_gmean,lp_gmax,rp_mean,rp_std,rp_cv,rp_max,rp_med,rp_p75,rp_p90,rp_p95,rp_p99,rp_skew,rp_sbr,rp_gmean,rp_gmax,lc_mean,lc_std,lc_cv,lc_max,lc_med,lc_p75,lc_p90,lc_p95,lc_p99,lc_skew,lc_sbr,lc_gmean,lc_gmax,rc_mean,rc_std,rc_cv,rc_max,rc_med,rc_p75,rc_p90,rc_p95,rc_p99,rc_skew,rc_sbr,rc_gmean,rc_gmax,asym_put,asym_cau,pc_ratio_l,pc_ratio_r,min_pc_ratio,sum_put,sum_cau,put_cau_ratio
eal2w37d,1.7671018,2.2835956,3.8502903,4.9926314,5.6372876,6.60266,7.6934056,0.9508461,1.6347147,0.40118504,0.24541593,2.6341038,1.6782415,1.9682748,2.1195853,2.1817842,2.3484144,-0.33074861764907837,1.6347147,0.102423884,0.95490205,1.4180902,0.55495846,0.39134213,3.127295,1.3715374,1.7020314,2.2203977,2.4754806,2.947444,0.6538224816322327,1.4180902,0.15273105,1.2414691,1.8630874,0.6424535,0.34483272,4.037211,1.8473326,2.090938,2.7236328,3.069216,3.786319,0.4920159876346588,1.8630874,0.19941399,2.2246454,3.1125922,1.7187876,0.55220455,7.6934056,2.897571,4.334775,5.6313033,6.2739215,7.1093493,0.5003865957260132,3.1125922,0.6640158,6.8639536,0.070959166,0.25112244,0.87742245,0.45559782,0.45559782,3.052805,4.9756794,0.61354536
4ivsolml,1.6873307,2.9635136,4.5293236,5.2865453,5.682261,6.4215703,7.084867,1.890441,1.5261115,0.906221,0.59381044,4.9702883,1.3254569,1.839883,2.8208146,3.4922407,4.5427675,1.4333162307739258,1.5261115,0.20174421,1.2889407,1.2198402,0.8166955,0.66951025,4.524527,0.9682191,1.5560856,2.395163,2.9412153,3.8457305,1.412875771522522,1.2198402,0.19687602,1.6553211,2.6266572,1.311043,0.49912983,5.8065486,2.2202585,3.5467398,4.6868253,5.197778,5.624299,0.672089695930481,2.6266572,0.39340845,3.8706722,3.0182211,1.7072567,0.56565,7.084867,2.663746,4.27648,5.5803466,6.217295,6.7875543,0.5131394863128662,3.0182211,0.53076506,5.390464,0.11153558,0.069366224,0.581009,0.40415865,0.40415865,2.7459517,5.6448784,0.4864501
gses6m03,4.0057254,6.4429245,9.268101,10.917838,11.799799,13.112702,14.362613,3.476778,3.6860764,1.3958508,0.378682,10.718744,3.2265122,3.9899259,5.4973884,6.6916275,9.104305,2.090812921524048,3.6860764,0.25236082,1.6157279,4.983358,2.0410287,0.40956897,11.788303,4.417121,6.0195246,7.9355903,9.227215,11.184466,1.1328531503677368,4.983358,0.5538673,1.8628774,3.739132,1.9160603,0.51243454,11.25404,3.1235,4.369301,6.4112267,8.061958,10.495565,1.5697705745697021,3.739132,0.4270415,3.002711,7.191325,3.1716123,0.44103307,14.362613,6.9066124,9.534536,11.793838,12.767861,13.862303,0.25430426001548767,7.191325,1.0153474,3.424224,0.14963853,0.31583247,0.98581076,0.69296795,0.69296795,8.669435,10.930457,0.79314476
3ifhv1xg,1.0676172,2.0897362,3.437571,4.0367227,4.422915,5.110233,5.842134,1.2737195,1.0760995,0.39199218,0.3642713,2.5611084,0.9808836,1.1945282,1.6382754,1.90827,2.3956718,1.447533130645752,1.0760995,0.09458118,0.40432352,2.5996187,1.0109247,0.38887423,4.7807884,2.6511104,3.3981156,3.9413133,4.142798,4.5481057,-0.043037544935941696,2.5996187,0.35730562,1.8306786,0.8445894,0.2225294,0.26347643,1.9482821,0.8137817,0.92415005,1.0799469,1.2932358,1.6758224,1.618770956993103,0.8445894,0.07234201,0.6904966,2.0487688,1.3664688,0.66697073,5.842134,1.5811442,2.9020503,4.268723,4.8972664,5.525685,0.946513295173645,2.0487688,0.38653377,4.2175436,0.41448203,0.4161874,1.2741096,1.2688688,1.2688688,3.6757183,2.8933582,1.2703986
1r11q7uw,3.1942735,4.972926,7.154849,8.448599,9.052933,10.007455,10.986244,2.5506043,3.124931,1.1480786,0.36739323,7.483174,2.7439318,3.580546,4.850425,5.636072,6.8237963,1.404442310333252,3.124931,0.3125085,1.2002226,3.9968626,1.4332575,0.35859564,8.226017,3.6516542,4.84911,6.1582913,6.857911,7.8929987,0.8377609848976135,3.9968626,0.4357976,2.5090806,2.9242306,1.1845397,0.4050774,7.6081095,2.606412,3.3069901,4.6186037,5.561767,7.0805173,1.6155799627304077,2.9242306,0.23655021,1.3276227,5.438217,2.605102,0.47903606,10.986244,5.2176027,7.5846705,9.028727,9.764623,10.56775,0.20442895591259003,5.438217,0.82516253,6.7699842,0.12243145,0.30062807,1.0686337,0.7349583,0.7349583,7.1217937,8.362448,0.85163987
w5wfcpkj,2.1687317,3.7440443,6.045213,7.3896656,8.231147,9.232503,10.354899,2.2602074,1.7617065,0.6712546,0.3810252,4.7344265,1.5861185,1.9930146,2.6843429,3.170858,4.0609393,1.5247596502304077,1.7617065,0.17833759,1.0614449,2.3647559,1.0497379,0.44390965,5.584348,2.1453404,2.9457633,3.9600654,4.5539136,5.2915955,0.8804212808609009,2.3647559,0.29422656,1.2576948,2.1813858,1.0824782,0.49623418,5.655804,1.8658636,2.6940227,3.8508554,4.5217896,5.3829885,1.176749587059021,2.1813858,0.27324885,1.8138406,4.9035687,2.3433917,0.47789514,10.354899,4.781234,6.694421,8.228771,8.982684,9.865809,0.19941775500774384,4.9035687,0.79517967,5.9759197,0.14614198,0.38422027,0.80760884,0.482252,0.482252,4.1264625,7.0849543,0.58242613
cslqc3c5,3.573759,5.6705036,8.452743,10.040817,10.914079,12.124569,13.593806,2.8134181,3.7890716,1.2003624,0.31679592,8.7761345,3.3827386,4.1144905,5.471799,6.5792947,8.137526,1.8013030290603638,3.7890716,0.2630683,1.1594615,5.847957,2.1842098,0.37349963,11.420916,5.4444327,7.3859143,9.108792,9.906638,10.887561,0.5260316729545593,5.847957,0.7305466,3.0633073,2.8601594,1.0879353,0.38037577,8.000761,2.679112,3.2429998,4.218381,5.08233,6.8710704,1.5553466081619263,2.8601594,0.2584908,1.4299905,5.7109103,3.2323844,0.5660016,13.593806,4.8693705,8.099766,10.828328,11.702196,12.935356,0.6179640889167786,5.7109103,0.7776358,3.2083766,0.2136432,0.33260155,1.3247764,1.0239974,1.0239974,9.637029,8.57107,1.1243671
4wsqt26q,2.7241,4.3871264,6.3314967,7.364876,8.064883,9.100225,10.220608,2.4568503,2.6480632,1.1553705,0.43630776,6.7118845,2.301436,3.1482387,4.4025307,5.071976,6.0769777,1.1357403993606567,2.6480632,0.325554,1.5286447,3.3533032,1.4459738,0.43120876,7.1391253,3.1702256,4.2571125,5.4639115,6.0994225,6.812098,0.4511665403842926,3.3533032,0.5027922,3.1276064,2.4582927,1.1231757,0.45689258,6.6593375,2.0806093,2.898643,4.086143,4.9866323,6.176286,1.4695535898208618,2.4582927,0.27176386,1.1412969,4.6662474,2.4974077,0.53520685,10.220608,4.616029,6.7240095,8.06004,8.755199,9.672816,0.13245196640491486,4.6662474,0.84097207,5.8363514,0.11751324,0.30990836,1.077196,0.71862954,0.71862954,6.0013666,7.1245403,0.84235144
3xlrfcd6,3.0556402,5.38416,8.585438,10.363172,11.223425,12.387716,13.431482,3.236843,2.7844992,1.4297462,0.5134662,9.8358345,2.3106444,3.1029882,4.7010827,6.0117116,8.286998,2.054847478866577,2.7844992,0.33450127,1.7545805,3.6075976,1.6517498,0.45785314,10.100595,3.1077363,4.3246555,5.918439,7.0987573,8.918633,1.43035089969635,3.6075976,0.42175248,1.8120508,3.2328925,2.0272672,0.6270754,10.946526,2.5007534,3.9184663,6.268605,7.671607,9.950504,1.5895395278930664,3.2328925,0.51578295,2.033536,6.463286,3.264737,0.5051203,13.431482,6.0908957,9.132601,11.212561,12.014335,12.958639,0.27643898129463196,6.463286,1.0167059,5.292448,0.12876815,0.3331615,0.86130273,0.5581677,0.5581677,6.3920965,9.696178,0.65923876
mzsgipps,5.0670652,7.760888,11.023457,12.856575,13.702581,14.976697,16.269766,3.9131038,4.2611184,1.1044414,0.2591905,9.255649,3.9889505,4.6422377,5.757486,6.6624546,8.135163,1.595811128616333,4.2611184,0.25011328,1.1767359,5.9408855,1.878398,0.31618148,11.33507,5.6255608,7.089138,8.658104,9.540351,10.767915,0.6732388734817505,5.9408855,0.4656679,1.9554234,4.792698,1.8610615,0.38831186,10.750972,4.356731,5.7063475,7.581451,8.604,10.2649355,1.0905845165252686,4.792698,0.48271096,1.6200216,9.102967,3.454782,0.37952262,16.269766,9.14122,11.870529,13.687534,14.680977,15.672504,-0.014799024909734726,9.102967,1.0874957,5.9484572,0.16465071,0.31018806,0.88908553,0.65263176,0.65263176,10.2020035,13.895665,0.73418605
fnkomv2x,3.0116315,5.2918177,9.099131,11.426163,12.693034,14.343564,15.855999,3.08147,4.6039963,2.5043914,0.54396033,13.182903,3.5648494,5.8821774,8.401171,10.14601,12.199763,1.2585245370864868,4.6039963,0.68824416,8.245743,5.8324656,3.7606492,0.6447786,15.580112,4.542885,8.137111,12.050566,13.612111,14.872768,0.9027500152587891,5.8324656,1.320891,11.9695635,2.978826,1.7356474,0.58266157,11.850747,2.4249656,3.1158197,5.2718415,6.952835,9.787563,2.4572291374206543,2.978826,0.39101028,7.9052906,4.0872955,3.4067123,0.8334881,15.855999,2.473062,4.604982,9.826476,12.42439,14.968986,1.7673252820968628,4.0872955,0.9331229,12.976832,0.11770937,0.15687099,1.5455741,1.4269743,1.4269743,10.436462,7.0661216,1.4769719
cdyk0x65,3.602418,6.1557193,9.473262,11.981831,13.677778,15.74161,17.906912,3.2394454,4.0262294,1.3424484,0.3334257,8.1236925,3.475988,4.846346,6.182756,6.7301874,7.817748,1.0683655738830566,4.0262294,0.33597752,4.207985,7.0673275,3.158919,0.44697505,16.129995,6.8663316,9.072855,11.551773,13.217799,15.191936,0.5246620774269104,7.0673275,1.1806061,9.241084,3.2928429,0.87024903,0.26428503,7.4050503,3.037825,3.5020285,4.452186,5.2147703,6.5000267,1.9158815145492554,3.2928429,0.1752284,2.1188085,5.914312,4.1560335,0.7027079,17.906912,4.3072567,8.268841,12.602698,14.9716425,17.222574,1.0991145372390747,5.914312,1.2275379,12.244292,0.27413192,0.28472084,1.2227213,1.1949534,1.1949534,11.093557,9.207155,1.2048844
mufm8zov,6.452049,8.152746,10.73977,13.005495,14.4416895,16.617933,19.09698,2.9959707,5.7910595,1.3757598,0.23756617,11.177956,5.7652445,6.5671277,7.3921013,8.232541,9.663076,0.5003259778022766,5.7910595,0.44640598,3.7140253,6.9343257,1.9224206,0.27723253,12.820451,6.7615094,7.9757185,9.618434,10.363415,12.23793,0.3994981646537781,6.9343257,0.6727472,4.5808706,6.8353114,2.9003072,0.42431238,16.449947,6.6365013,8.361391,10.89782,12.621063,15.188968,0.7363277077674866,6.8353114,0.7869774,4.097126,8.186835,3.777867,0.46145636,19.09698,7.3398757,10.402912,14.03571,15.890243,17.978628,0.8010923862457275,8.186835,1.1981452,5.982976,0.08984138,0.08996876,0.84722686,0.8470093,0.8470093,12.725386,15.022146,0.84710836
7ln23y30,2.1780722,2.5294793,3.1632478,3.8513975,4.2914624,5.0311675,5.79564,0.81274915,2.1806643,0.3488831,0.15998936,3.2741177,2.2235098,2.380094,2.592227,2.7384737,3.0639687,-0.20802488923072815,2.1806643,0.1516043,1.8224201,2.7164843,0.68075603,0.25060186,5.248126,2.524644,2.94858,3.735638,4.187023,4.886683,1.3463608026504517,2.7164843,0.26549092,3.2897618,1.7929198,0.46858752,0.26135442,3.2477849,1.7623557,2.0999107,2.4109926,2.6126661,2.9564145,0.32535770535469055,1.7929198,0.17774224,2.198794,2.3192306,1.1117285,0.47935233,5.79564,2.0323238,2.867615,4.0142713,4.704522,5.463117,1.0002756118774414,2.3192306,0.39046556,4.6300263,0.10941469,0.1279892,1.2162642,1.1712868,1.1712868,4.8971486,4.11215,1.1908973
ysxpnngh,2.634336,3.2132936,4.0881557,4.5524096,4.8082466,5.1922503,5.5423036,1.0947614,2.4174135,0.49698943,0.20558727,3.9347148,2.391777,2.7806654,3.0110798,3.2416453,3.6487718,0.2863660156726837,2.4174135,0.13797757,1.1026552,2.6261144,0.7657039,0.29157296,4.3733244,2.6392865,3.1466718,3.6782646,3.919724,4.2561083,0.013687653467059135,2.6261144,0.27127847,2.0212462,2.3583148,0.56484544,0.23951232,3.9645696,2.3765545,2.738771,3.0521276,3.3047452,3.7735887,0.12750250101089478,2.3583148,0.1504095,1.5650545,3.4731967,1.007332,0.2900302,5.5423036,3.4868712,4.2867804,4.803672,5.02728,5.373239,-0.11021243780851364,3.4731967,0.3933497,3.0121675,0.041379943,0.19118233,1.0250597,0.7561087,0.7561087,5.0435276,5.8315115,0.86487484
8riec4d1,5.7415857,9.507268,13.855136,16.499844,17.955286,20.318327,22.806246,5.596814,5.477293,2.4516582,0.447604,15.9715395,4.490331,6.2570467,9.1382,10.826076,13.882879,1.7517203092575073,5.477293,0.5861291,2.9271834,7.2865806,3.243643,0.44515297,17.10401,6.543075,9.175607,11.956791,13.696366,15.932769,0.8485378623008728,7.2865806,0.9779074,5.9848185,5.665135,3.0808463,0.54382575,16.389433,4.608103,6.94702,10.382561,12.372592,15.289389,1.3120704889297485,5.665135,0.79877114,5.3502336,10.083893,5.5159173,0.5470028,22.806246,9.608768,14.344023,17.900024,19.717262,21.688114,0.3059120774269104,10.083893,1.9191586,11.567326,0.14175066,0.2805734,0.9668425,0.722596,0.722596,12.763874,15.749027,0.8104548
45bm1enf,4.966696,7.3193216,10.292163,11.844003,12.724072,13.676575,14.776847,3.470992,5.1291,1.9759029,0.38523385,13.165633,4.6295495,5.8669205,7.8436513,9.315969,11.76314,1.4131160974502563,5.1291,0.46342906,2.9771078,5.2163486,2.061147,0.39513212,12.81205,4.5385275,6.2604575,8.28725,9.58466,11.624265,1.240476131439209,5.2163486,0.5582244,4.1577754,5.6935515,2.679366,0.4705966,13.618196,5.053781,7.2443542,9.769114,11.110539,12.838311,0.8697533011436462,5.6935515,0.778761,5.660598,7.1585646,3.3598087,0.46934113,14.776847,6.354488,9.798166,12.499144,13.374236,14.242026,0.5430134534835815,7.1585646,1.1417072,10.968782,0.008433545,0.11399003,0.9008612,0.7286864,0.7286864,10.3454485,12.852116,0.8049607
313fpoyi,1.1569059,1.417359,1.649709,1.7520143,1.7886715,1.8676239,2.041586,0.51282465,1.3252436,0.30456683,0.2298195,2.0145173,1.2864308,1.5911008,1.760989,1.7915206,1.8801744,0.0991874486207962,1.3252436,0.08608457,0.7606194,1.2856731,0.3053508,0.23750268,1.873434,1.3558164,1.534194,1.6477914,1.7059983,1.7878252,-0.2991847097873688,1.2856731,0.11076159,0.7369068,0.9420282,0.41427717,0.4397715,2.041586,0.8823784,1.1774461,1.5734142,1.7427318,1.9374936,0.4702962040901184,0.9420282,0.110485524,1.0206823,1.0869275,0.29334867,0.26988798,1.9327458,1.1178194,1.2904938,1.4128389,1.4979533,1.6968367,-0.4324610233306885,1.0869275,0.089436844,1.0174899,0.01515577,0.07141571,1.4067981,1.1828508,1.1828508,2.6109166,2.0289557,1.2868278
pk0qtl3q,2.7012308,4.843238,7.8133903,9.465241,10.302249,11.32928,12.548249,2.8048167,3.5810456,1.6752448,0.46780884,9.149523,2.9322495,4.2555933,6.333903,7.342968,8.662521,1.3543150424957275,3.5810456,0.46309686,6.1342206,5.315238,3.180532,0.59837997,12.13882,4.874391,8.123545,10.038003,10.850358,11.694511,0.3767752945423126,5.315238,1.2157525,9.369001,2.3702326,1.1220613,0.4733971,7.6196704,2.1829178,2.5658004,3.691918,4.8960166,6.7985954,2.0595948696136475,2.3702326,0.30438513,6.0279408,4.07068,2.8886895,0.7096331,12.548249,2.5904458,5.531121,9.037632,10.556085,11.95653,1.2457354068756104,4.07068,0.90785336,9.87944,0.19493446,0.26400724,1.5108415,1.3057371,1.3057371,8.896284,6.4409127,1.3812149
4n89qkns,3.3704429,4.8770494,6.9000316,8.244584,9.059013,10.282409,11.623122,2.378135,3.6148927,1.3684311,0.37855372,8.815953,3.2610726,4.2878036,5.58866,6.445612,7.824268,1.1609400510787964,3.6148927,0.3417699,1.5929507,3.3378222,1.3960208,0.418243,8.642752,3.0568333,4.0054483,5.2261066,6.1681256,7.6985636,1.1300153732299805,3.3378222,0.43739364,2.0609596,3.863712,2.105374,0.54490966,10.281005,3.3751543,5.007168,7.126945,8.203962,9.742907,0.9204760789871216,3.863712,0.55758613,1.8760219,4.62225,2.580863,0.5583564,11.623122,4.032622,6.302997,8.707657,9.711047,11.078538,0.7382506728172302,4.62225,0.85188514,4.252211,0.039850697,0.089387394,0.93560094,0.72212064,0.72212064,6.952715,8.485962,0.8193196
832ejx5t,2.0375683,2.893732,4.630587,5.998623,6.749755,7.8879995,9.187654,1.4325362,1.6239,0.4598937,0.2832032,3.0266216,1.5155288,1.9095773,2.300592,2.5229442,2.846917,0.7548297643661499,1.6239,0.1453593,0.9685421,1.938256,0.45895875,0.23678954,2.9633949,1.9412631,2.252393,2.5520313,2.7142596,2.8469558,-0.009223365224897861,1.938256,0.1304191,1.0974687,2.1166756,0.88893276,0.41996646,4.9589095,1.9971905,2.6732574,3.331159,3.7716334,4.6275477,0.7213103771209717,2.1166756,0.23103614,2.0963833,3.9092476,1.9428221,0.49698108,9.187654,3.6048267,5.2440805,6.746845,7.476259,8.529361,0.44074785709381104,3.9092476,0.65597963,4.778634,0.08824879,0.29747674,0.7671936,0.49581307,0.49581307,3.5621562,6.0259233,0.59113866
d44k1j6f,2.025066,3.588952,5.6166673,6.74612,7.4177237,8.644541,9.779754,2.3315244,2.235993,1.3936623,0.62328565,6.9396048,1.7504952,2.8416607,4.352644,5.2862096,6.382728,1.3088698387145996,2.235993,0.3720911,1.3560349,2.1497352,1.234673,0.57433724,6.5485444,1.7421906,2.8042927,3.969017,4.7408347,5.81737,1.1986639499664307,2.1497352,0.3196798,2.4675775,2.6342134,1.696544,0.64404196,7.945338,2.0980077,3.5418615,5.27963,6.343974,7.447925,1.117938756942749,2.6342134,0.44336805,2.8020325,3.515404,2.3743587,0.6754156,9.779754,2.6987782,5.1695285,7.2571535,8.155467,9.227826,0.8135250210762024,3.515404,0.6983734,7.1544223,0.019667817,0.14329194,0.84882754,0.6115187,0.6115187,4.385728,6.149617,0.7131709
p8hqmabs,2.0231328,3.2276607,4.733058,5.606495,6.1115847,6.825466,7.6320024,1.9931629,2.3613884,1.2208087,0.5169877,6.1657553,2.1357074,3.0939615,4.2169876,4.823882,5.6738243,0.827912449836731,2.3613884,0.32966107,1.4718144,3.0031836,1.4545567,0.48433825,7.0041647,2.688758,3.9012182,5.248149,5.895418,6.7128286,0.7203541398048401,3.0031836,0.45944485,1.4646206,1.5460958,1.1615435,0.75127524,6.094945,1.1779714,1.94605,3.2147894,4.0653524,5.5184464,1.5239686965942383,1.5460958,0.24553928,1.2243063,2.7576163,1.7872713,0.64812183,7.6320024,2.1639514,3.8242366,5.6974936,6.445645,7.281125,0.8969715237617493,2.7576163,0.5013775,2.0698986,0.11963586,0.28150594,1.5273235,1.0890505,1.0890505,5.364572,4.303712,1.2464988
i9nb74x2,1.7848397,2.9429493,4.4909134,5.427254,6.050203,6.9210258,7.8363485,1.7770076,1.8486708,0.99354917,0.53743976,5.990297,1.4751476,2.216321,3.2817724,4.0535607,5.158292,1.6357311010360718,1.8486708,0.24563123,1.0668263,2.1707306,1.2443464,0.5732385,6.3758893,1.8001971,2.8009696,4.076992,4.7682676,5.9029694,1.1644943952560425,2.1707306,0.39374954,1.1486545,1.8437029,1.2766534,0.69243985,6.199656,1.5681814,2.4068847,3.6726744,4.491074,5.883545,1.196768879890442,1.8437029,0.34215537,1.4150605,3.0082662,1.8701771,0.6216794,7.8363485,2.6002655,4.243222,5.936553,6.701383,7.478081,0.6460686326026917,3.0082662,0.587557,1.432698,0.08012629,0.2400187,1.0026945,0.7215886,0.7215886,4.0194016,4.8519692,0.8284062
ek3zezqa,2.1780307,3.6498117,5.2436047,6.1342754,6.5975995,7.2904935,7.8799706,2.1452265,2.0511692,0.9495398,0.46292612,6.0268598,1.6715329,2.3132367,3.4056938,4.2531486,5.4551644,1.8298195600509644,2.0511692,0.22078383,0.9192674,3.2886295,1.3312696,0.40480986,7.087591,2.9621,4.0554404,5.4019384,6.0262194,6.738116,0.8189283013343811,3.2886295,0.42540962,1.2100954,1.8831524,0.9770732,0.5188498,5.906584,1.5606285,2.2038522,3.284428,4.068362,5.282583,1.6755744218826294,1.8831524,0.2226421,1.2705339,3.6876593,1.9352111,0.52478033,7.8799706,3.560332,5.2098703,6.4393535,7.057059,7.628976,0.26291224360466003,3.6876593,0.61670333,3.0443478,0.23174287,0.3239217,1.089221,0.8917932,0.8917932,5.339799,5.5708117,0.95853156
cj4t0sek,3.5674822,6.246798,8.660385,9.902619,10.63171,11.681246,13.003522,4.320832,4.999084,2.9351287,0.5871333,12.649903,4.36788,7.347961,9.240177,10.223514,11.586707,0.4913325011730194,4.999084,0.97190124,7.019076,5.1230817,2.6625974,0.51972574,12.688821,4.9352894,6.949977,8.840212,10.006904,11.669032,0.4941362738609314,5.1230817,0.94737,5.4866366,3.4095883,2.6886523,0.7885563,12.699389,2.441902,4.9230337,7.434783,9.186478,11.4437,1.178107500076294,3.4095883,0.6595204,3.626068,3.9338753,2.731466,0.6943448,13.003522,3.1152663,5.290648,8.038544,9.629654,12.030041,1.1451083421707153,3.9338753,0.67862225,4.5420012,0.012250114,0.071395054,1.466184,1.3022989,1.3022989,10.122166,7.343464,1.3783911
kbp2qd6v,1.5509765,2.771063,4.430127,5.453906,5.9218316,6.684531,7.355515,1.6522373,1.6664039,0.7384763,0.44315565,4.253487,1.4054558,2.0138922,2.758147,3.2542737,4.0114923,1.2745773792266846,1.6664039,0.17603265,1.8603809,3.2309349,1.431735,0.44313335,6.778337,3.0184035,4.3107786,5.288487,5.763033,6.436066,0.4010346531867981,3.2309349,0.5315083,4.815061,1.2037638,0.5452192,0.4529287,3.5177217,1.1759175,1.380363,1.8492526,2.2705781,3.0820236,1.1686761379241943,1.2037638,0.14229822,1.9930007,2.6170602,1.821789,0.69612044,7.355515,1.9891701,3.7960587,5.5842977,6.395968,7.0473876,0.8818220496177673,2.6170602,0.5385353,5.631293,0.31946552,0.36989307,1.3843279,1.2345666,1.2345666,4.897339,3.8208241,1.2817494
asifpwio,5.7813444,7.448688,9.4128,11.916366,13.293302,15.227582,16.8756,3.2716317,6.7078996,1.2308196,0.18348807,9.431906,6.6596184,7.564879,8.508426,8.830677,9.15953,0.021458106115460396,6.7078996,0.49288476,5.1663427,7.311846,3.2212672,0.4405546,16.64585,6.5770907,9.203391,11.982762,13.905875,15.960812,0.78766268491745,7.311846,1.3044858,12.501634,4.990721,1.2736262,0.25519884,9.290481,4.760024,5.840823,6.7999945,7.332848,8.654246,0.734731137752533,4.990721,0.5113707,5.6403666,6.0501447,3.594709,0.59415257,16.8756,4.4983377,8.191564,11.786271,13.832798,16.162441,1.1397285461425781,6.0501447,1.2896382,13.703541,0.04307826,0.095954746,1.3440741,1.2085407,1.2085407,14.019745,11.040866,1.2698048
xd9css9t,4.9906435,8.293017,12.041394,14.090262,15.158042,16.771036,18.17385,4.957327,6.181576,3.8556776,0.62373704,17.661055,4.151326,8.764182,12.362139,14.104981,16.423056,1.061898946762085,6.181576,1.0827082,9.681913,5.8249826,2.8168914,0.48358795,15.712805,5.288641,7.3966174,9.751612,11.455968,14.11594,0.9214977622032166,5.8249826,0.9393124,6.1955338,6.44724,4.179671,0.64828837,18.17385,4.135935,8.964201,13.375114,15.357854,17.66559,1.1575112342834473,6.44724,1.1269071,10.388539,6.484713,3.5416188,0.5461489,17.599276,5.594225,8.511825,11.862097,13.933195,16.357183,0.9965815544128418,6.484713,1.0532069,7.4788094,0.029699862,0.0028977217,0.9587941,0.89826375,0.89826375,12.006558,12.931953,0.9284412
oqw9ja2m,3.0206652,5.2483525,8.896886,11.352074,12.725354,14.5298815,16.3185,2.8512318,2.7981908,0.8188086,0.29262072,7.316561,2.6095161,2.9144516,3.7917094,4.5458317,6.0930433,2.2996230125427246,2.7981908,0.18491766,1.0559788,4.1791053,1.9712157,0.47168368,10.153292,3.620108,5.338442,7.1629653,8.247332,9.530198,0.9356947541236877,4.1791053,0.49875182,4.019226,2.8739088,1.0673624,0.37139747,7.551446,2.5147343,3.1817713,4.3248906,5.2246385,6.832055,1.830166220664978,2.8739088,0.25167072,1.360228,7.068395,3.8099358,0.53901005,16.3185,6.462757,9.959327,12.711137,14.054275,15.563158,0.46289771795272827,7.068395,1.080171,10.552624,0.19791542,0.42188278,0.9736533,0.5912382,0.5912382,6.977296,9.942304,0.7017786
